Zeit;Kanal A
(ms);(V)

-0,03802925;1,03054261
-0,03792525;1,03054261
-0,03782125;1,03054261
-0,03771725;1,03054261
-0,03761325;1,03054261
-0,03750925;1,03054261
-0,03740525;0,98379058
-0,03730125;1,03054261
-0,03719725;1,03054261
-0,03709325;1,03054261
-0,03698925;1,03054261
-0,03688525;1,03054261
-0,03678125;1,03054261
-0,03667725;1,03054261
-0,03657325;1,03054261
-0,03646925;1,03054261
-0,03636525;0,98379058
-0,03626125;1,03054261
-0,03615725;0,98379058
-0,03605325;0,98379058
-0,03594925;0,98379058
-0,03584525;0,98379058
-0,03574125;1,03054261
-0,03563725;0,98379058
-0,03553325;1,03054261
-0,03542925;1,03054261
-0,03532525;0,98379058
-0,03522125;1,03054261
-0,03511725;1,03054261
-0,03501325;1,03054261
-0,03490925;1,03054261
-0,03480525;1,03054261
-0,03470125;1,03054261
-0,03459725;1,03054261
-0,03449325;0,98379058
-0,03438925;1,03054261
-0,03428525;1,03054261
-0,03418125;1,03054261
-0,03407725;0,98379058
-0,03397325;1,03054261
-0,03386925;1,03054261
-0,03376525;0,98379058
-0,03366125;0,98379058
-0,03355725;0,98379058
-0,03345325;0,98379058
-0,03334925;0,98379058
-0,03324525;0,98379058
-0,03314125;1,03054261
-0,03303725;1,03054261
-0,03293325;0,98379058
-0,03282925;0,98379058
-0,03272525;1,03054261
-0,03262125;0,98379058
-0,03251725;1,03054261
-0,03241325;1,03054261
-0,03230925;1,03054261
-0,03220525;1,03054261
-0,03210125;1,03054261
-0,03199725;1,03054261
-0,03189325;1,03054261
-0,03178925;1,03054261
-0,03168525;0,98379058
-0,03158125;0,98379058
-0,03147725;1,03054261
-0,03137325;1,03054261
-0,03126925;0,98379058
-0,03116525;1,03054261
-0,03106125;0,98379058
-0,03095725;1,03054261
-0,03085325;1,03054261
-0,03074925;1,03054261
-0,03064525;1,03054261
-0,03054125;0,98379058
-0,03043725;1,03054261
-0,03033325;1,03054261
-0,03022925;1,03054261
-0,03012525;1,03054261
-0,03002125;1,07744837
-0,02991725;1,03054261
-0,02981325;1,03054261
-0,02970925;1,03054261
-0,02960525;1,03054261
-0,02950125;1,03054261
-0,02939725;1,03054261
-0,02929325;1,03054261
-0,02918925;1,03054261
-0,02908525;1,03054261
-0,02898125;0,98379058
-0,02887725;0,98379058
-0,02877325;0,98379058
-0,02866925;0,98379058
-0,02856525;1,03054261
-0,02846125;1,03054261
-0,02835725;1,03054261
-0,02825325;1,03054261
-0,02814925;1,03054261
-0,02804525;1,03054261
-0,02794125;1,03054261
-0,02783725;1,03054261
-0,02773325;0,98379058
-0,02762925;1,03054261
-0,02752525;1,03054261
-0,02742125;1,03054261
-0,02731725;1,03054261
-0,02721325;1,03054261
-0,02710925;1,03054261
-0,02700525;0,98379058
-0,02690125;1,03054261
-0,02679725;0,98379058
-0,02669325;0,98379058
-0,02658925;1,03054261
-0,02648525;0,98379058
-0,02638125;0,98379058
-0,02627725;0,98379058
-0,02617325;1,03054261
-0,02606925;1,03054261
-0,02596525;1,03054261
-0,02586125;1,03054261
-0,02575725;1,03054261
-0,02565325;1,03054261
-0,02554925;1,03054261
-0,02544525;1,07744837
-0,02534125;1,03054261
-0,02523725;0,98379058
-0,02513325;1,07744837
-0,02502925;1,03054261
-0,02492525;0,98379058
-0,02482125;0,98379058
-0,02471725;0,98379058
-0,02461325;1,03054261
-0,02450925;0,98379058
-0,02440525;1,03054261
-0,02430125;1,03054261
-0,02419725;1,03054261
-0,02409325;0,98379058
-0,02398925;0,98379058
-0,02388525;1,03054261
-0,02378125;1,03054261
-0,02367725;1,03054261
-0,02357325;1,03054261
-0,02346925;0,98379058
-0,02336525;0,98379058
-0,02326125;1,03054261
-0,02315725;1,07744837
-0,02305325;0,98379058
-0,02294925;1,03054261
-0,02284525;1,03054261
-0,02274125;1,03054261
-0,02263725;1,03054261
-0,02253325;1,03054261
-0,02242925;0,98379058
-0,02232525;0,98379058
-0,02222125;1,03054261
-0,02211725;1,03054261
-0,02201325;0,98379058
-0,02190925;0,98379058
-0,02180525;1,03054261
-0,02170125;1,03054261
-0,02159725;1,03054261
-0,02149325;0,98379058
-0,02138925;1,03054261
-0,02128525;1,03054261
-0,02118125;1,03054261
-0,02107725;1,03054261
-0,02097325;1,03054261
-0,02086925;1,07744837
-0,02076525;1,03054261
-0,02066125;1,03054261
-0,02055725;1,03054261
-0,02045325;1,03054261
-0,02034925;1,03054261
-0,02024525;1,03054261
-0,02014125;1,03054261
-0,02003725;1,03054261
-0,01993325;0,98379058
-0,01982925;0,98379058
-0,01972525;0,98379058
-0,01962125;1,03054261
-0,01951725;0,98379058
-0,01941325;0,98379058
-0,01930925;0,98379058
-0,01920525;1,03054261
-0,01910125;1,03054261
-0,01899725;1,03054261
-0,01889325;1,03054261
-0,01878925;1,03054261
-0,01868525;1,03054261
-0,01858125;0,98379058
-0,01847725;1,03054261
-0,01837325;1,03054261
-0,01826925;1,03054261
-0,01816525;1,03054261
-0,01806125;1,03054261
-0,01795725;0,98379058
-0,01785325;0,98379058
-0,01774925;1,03054261
-0,01764525;0,98379058
-0,01754125;0,98379058
-0,01743725;1,03054261
-0,01733325;0,98379058
-0,01722925;0,98379058
-0,01712525;1,03054261
-0,01702125;0,98379058
-0,01691725;1,03054261
-0,01681325;1,03054261
-0,01670925;1,03054261
-0,01660525;1,03054261
-0,01650125;1,03054261
-0,01639725;1,03054261
-0,01629325;1,03054261
-0,01618925;0,98379058
-0,01608525;0,98379058
-0,01598125;1,03054261
-0,01587725;1,03054261
-0,01577325;0,98379058
-0,01566925;0,98379058
-0,01556525;0,98379058
-0,01546125;0,98379058
-0,01535725;1,03054261
-0,01525325;1,03054261
-0,01514925;1,03054261
-0,01504525;0,98379058
-0,01494125;0,98379058
-0,01483725;1,03054261
-0,01473325;1,03054261
-0,01462925;1,03054261
-0,01452525;0,98379058
-0,01442125;1,03054261
-0,01431725;1,07744837
-0,01421325;1,03054261
-0,01410925;1,03054261
-0,01400525;1,12435412
-0,01390125;0,98379058
-0,01379725;0,98379058
-0,01369325;1,03054261
-0,01358925;1,03054261
-0,01348525;0,98379058
-0,01338125;1,03054261
-0,01327725;1,03054261
-0,01317325;0,98379058
-0,01306925;0,98379058
-0,01296525;1,03054261
-0,01286125;0,98379058
-0,01275725;1,03054261
-0,01265325;1,03054261
-0,01254925;0,98379058
-0,01244525;1,03054261
-0,01234125;1,03054261
-0,01223725;1,03054261
-0,01213325;1,03054261
-0,01202925;1,03054261
-0,01192525;1,03054261
-0,01182125;1,03054261
-0,01171725;0,98379058
-0,01161325;1,03054261
-0,01150925;1,03054261
-0,01140525;1,03054261
-0,01130125;1,03054261
-0,01119725;1,03054261
-0,01109325;0,98379058
-0,01098925;0,98379058
-0,01088525;0,98379058
-0,01078125;1,03054261
-0,01067725;0,98379058
-0,01057325;0,98379058
-0,01046925;0,98379058
-0,01036525;1,03054261
-0,01026125;1,03054261
-0,01015725;0,98379058
-0,01005325;1,03054261
-0,00994925;0,98379058
-0,00984525;1,03054261
-0,00974125;1,03054261
-0,00963725;1,03054261
-0,00953325;1,03054261
-0,00942925;1,03054261
-0,00932525;0,98379058
-0,00922125;1,03054261
-0,00911725;1,03054261
-0,00901325;1,03054261
-0,00890925;0,98379058
-0,00880525;1,03054261
-0,00870125;1,03054261
-0,00859725;1,03054261
-0,00849325;0,98379058
-0,00838925;1,03054261
-0,00828525;1,03054261
-0,00818125;0,98379058
-0,00807725;1,03054261
-0,00797325;0,98379058
-0,00786925;1,03054261
-0,00776525;1,03054261
-0,00766125;0,98379058
-0,00755725;1,03054261
-0,00745325;0,98379058
-0,00734925;1,03054261
-0,00724525;1,03054261
-0,00714125;1,03054261
-0,00703725;0,93688482
-0,00693325;1,07744837
-0,00682925;1,03054261
-0,00672525;1,03054261
-0,00662125;0,98379058
-0,00651725;1,03054261
-0,00641325;1,03054261
-0,00630925;0,98379058
-0,00620525;1,03054261
-0,00610125;1,03054261
-0,00599725;1,03054261
-0,00589325;1,03054261
-0,00578925;0,98379058
-0,00568525;1,03054261
-0,00558125;1,03054261
-0,00547725;1,03054261
-0,00537325;1,03054261
-0,00526925;1,03054261
-0,00516525;1,03054261
-0,00506125;1,03054261
-0,00495725;1,07744837
-0,00485325;1,03054261
-0,00474925;1,03054261
-0,00464525;1,03054261
-0,00454125;0,98379058
-0,00443725;1,03054261
-0,00433325;0,98379058
-0,00422925;0,98379058
-0,00412525;0,98379058
-0,00402125;0,98379058
-0,00391725;0,98379058
-0,00381325;1,03054261
-0,00370925;0,98379058
-0,00360525;0,98379058
-0,00350125;0,98379058
-0,00339725;1,03054261
-0,00329325;1,03054261
-0,00318925;1,03054261
-0,00308525;1,03054261
-0,00298125;1,03054261
-0,00287725;1,03054261
-0,00277325;0,98379058
-0,00266925;1,03054261
-0,00256525;1,03054261
-0,00246125;1,03054261
-0,00235725;0,98379058
-0,00225325;1,03054261
-0,00214925;1,03054261
-0,00204525;0,98379058
-0,00194125;1,03054261
-0,00183725;0,98379058
-0,00173325;1,03054261
-0,00162925;0,98379058
-0,00152525;1,03054261
-0,00142125;0,98379058
-0,00131725;1,03054261
-0,00121325;0,98379058
-0,00110925;1,03054261
-0,00100525;0,98379058
-0,00090125;0,98379058
-0,00079725;1,03054261
-0,00069325;1,03054261
-0,00058925;1,03054261
-0,00048525;1,03054261
-0,00038125;0,98379058
-0,00027725;1,03054261
-0,00017325;1,03054261
-0,00006925;0,79632133
0,00003475;1,07744837
0,00013875;1,03054261
0,00024275;1,03054261
0,00034675;0,98379058
0,00045075;0,98379058
0,00055475;1,03054261
0,00065875;0,98379058
0,00076275;0,98379058
0,00086675;0,98379058
0,00097075;1,03054261
0,00107475;0,98379058
