Zeit;Kanal A
(ms);(mV)

-10,55499942;-11,18971348
-10,54999942;-10,25621223
-10,54499942;-10,72373199
-10,53999942;-9,79023075
-10,53499942;-8,85826683
-10,52999942;-9,32424927
-10,52499942;-9,32424927
-10,51999942;-8,39228535
-10,51499942;-7,92630339
-10,50999942;-7,45878410
-10,50499942;-7,92630339
-10,49999942;-7,92630339
-10,49499942;-6,99280214
-10,48999942;-6,52682066
-10,48499942;-7,45878410
-10,47999942;-6,99280214
-10,47499942;-6,06083870
-10,46999942;-7,45878410
-10,46499942;-6,99280214
-10,45999942;-7,92630339
-10,45499942;-6,52682066
-10,44999942;-7,45878410
-10,44499942;-7,92630339
-10,43999942;-7,92630339
-10,43499942;-7,45878410
-10,42999942;-7,92630339
-10,42499942;-7,45878410
-10,41999942;-7,92630339
-10,41499942;-7,45878410
-10,40999942;-7,45878410
-10,40499942;-7,45878410
-10,39999942;-6,99280214
-10,39499942;-5,59485674
-10,38999942;-5,12733746
-10,38499942;-5,12733746
-10,37999942;-4,19537354
-10,37499942;-3,72939205
-10,36999942;-3,26341033
-10,36499942;-3,26341033
-10,35999942;-2,79742837
-10,35499942;-2,79742837
-10,34999942;-2,32990885
-10,34499942;-2,32990885
-10,33999942;-0,93196350
-10,33499942;-1,39794528
-10,32999942;-0,93196350
-10,32499942;-0,93196350
-10,31999942;0,46598175
-10,31499942;0,00000000
-10,30999942;0,46598175
-10,30499942;1,86392701
-10,29999942;2,79742837
-10,29499942;3,72939205
-10,28999942;4,19537354
-10,28499942;5,12733746
-10,27999942;6,06083870
-10,27499942;6,52682066
-10,26999942;6,99280214
-10,26499942;8,85826683
-10,25999942;9,32424927
-10,25499942;10,25621223
-10,24999942;10,25621223
-10,24499942;10,25621223
-10,23999942;10,25621223
-10,23499942;10,25621223
-10,22999943;9,79023075
-10,22499943;10,25621223
-10,21999943;10,72373199
-10,21499943;11,18971348
-10,20999943;10,25621223
-10,20499943;10,25621223
-10,19999943;10,72373199
-10,19499943;10,72373199
-10,18999943;10,25621223
-10,18499943;10,72373199
-10,17999943;10,72373199
-10,17499943;10,72373199
-10,16999943;11,18971348
-10,16499943;10,72373199
-10,15999943;11,18971348
-10,15499943;10,72373199
-10,14999943;11,18971348
-10,14499943;11,65569592
-10,13999943;11,65569592
-10,13499943;12,12167740
-10,12999943;11,65569592
-10,12499943;12,58765888
-10,11999943;12,12167740
-10,11499943;13,05517864
-10,10999943;12,58765888
-10,10499943;13,05517864
-10,09999943;13,05517864
-10,09499943;13,52116013
-10,08999943;13,52116013
-10,08499943;13,52116013
-10,07999943;13,98714256
-10,07499943;13,98714256
-10,06999943;13,98714256
-10,06499943;14,45312405
-10,05999943;13,98714256
-10,05499943;13,98714256
-10,04999943;13,98714256
-10,04499943;13,98714256
-10,03999943;12,58765888
-10,03499943;13,52116013
-10,02999943;13,05517864
-10,02499943;12,12167740
-10,01999943;13,05517864
-10,01499943;12,58765888
-10,00999943;11,65569592
-10,00499943;11,65569592
-9,99999943;11,18971348
-9,99499943;11,65569592
-9,98999943;11,18971348
-9,98499943;11,18971348
-9,97999943;11,18971348
-9,97499943;10,72373199
-9,96999943;10,72373199
-9,96499943;10,25621223
-9,95999943;10,25621223
-9,95499943;10,72373199
-9,94999943;10,72373199
-9,94499943;10,72373199
-9,93999943;10,25621223
-9,93499943;10,25621223
-9,92999943;10,25621223
-9,92499943;10,72373199
-9,91999943;9,32424927
-9,91499943;10,25621223
-9,90999943;9,79023075
-9,90499943;9,32424927
-9,89999943;9,32424927
-9,89499943;9,32424927
-9,88999943;9,32424927
-9,88499943;8,39228535
-9,87999943;9,32424927
-9,87499943;8,39228535
-9,86999943;8,39228535
-9,86499943;8,39228535
-9,85999943;8,85826683
-9,85499943;8,85826683
-9,84999943;8,39228535
-9,84499943;8,85826683
-9,83999943;7,92630339
-9,83499944;7,92630339
-9,82999944;9,32424927
-9,82499944;9,32424927
-9,81999944;9,79023075
-9,81499944;10,25621223
-9,80999944;10,72373199
-9,80499944;10,25621223
-9,79999944;9,79023075
-9,79499944;10,72373199
-9,78999944;9,79023075
-9,78499944;9,79023075
-9,77999944;9,32424927
-9,77499944;9,32424927
-9,76999944;7,92630339
-9,76499944;7,92630339
-9,75999944;7,45878410
-9,75499944;6,06083870
-9,74999944;6,06083870
-9,74499944;6,52682066
-9,73999944;3,72939205
-9,73499944;4,19537354
-9,72999944;3,26341033
-9,72499944;3,26341033
-9,71999944;2,79742837
-9,71499944;2,79742837
-9,70999944;2,32990885
-9,70499944;2,32990885
-9,69999944;1,86392701
-9,69499944;2,32990885
-9,68999944;2,32990885
-9,68499944;2,79742837
-9,67999944;3,26341033
-9,67499944;3,26341033
-9,66999944;3,26341033
-9,66499944;3,26341033
-9,65999944;3,26341033
-9,65499944;2,79742837
-9,64999944;3,72939205
-9,64499944;3,26341033
-9,63999944;2,79742837
-9,63499944;2,79742837
-9,62999944;2,32990885
-9,62499944;3,26341033
-9,61999944;2,79742837
-9,61499944;2,32990885
-9,60999944;1,86392701
-9,60499944;2,79742837
-9,59999944;1,86392701
-9,59499944;2,32990885
-9,58999944;2,79742837
-9,58499944;2,32990885
-9,57999944;2,32990885
-9,57499944;1,86392701
-9,56999944;1,86392701
-9,56499944;2,79742837
-9,55999944;1,86392701
-9,55499944;1,39794528
-9,54999944;0,93196350
-9,54499944;0,46598175
-9,53999944;0,46598175
-9,53499944;0,46598175
-9,52999944;-0,46598175
-9,52499944;0,46598175
-9,51999944;0,46598175
-9,51499944;0,46598175
-9,50999944;-0,46598175
-9,50499944;0,00000000
-9,49999944;-0,46598175
-9,49499944;0,00000000
-9,48999944;0,00000000
-9,48499944;0,00000000
-9,47999944;-2,32990885
-9,47499944;-0,93196350
-9,46999944;-1,39794528
-9,46499944;-1,86392701
-9,45999944;-0,46598175
-9,45499944;-1,39794528
-9,44999944;-1,86392701
-9,44499944;-2,32990885
-9,43999945;-1,39794528
-9,43499945;-1,86392701
-9,42999945;-1,86392701
-9,42499945;-0,93196350
-9,41999945;-2,32990885
-9,41499945;-1,86392701
-9,40999945;-1,86392701
-9,40499945;-1,86392701
-9,39999945;-2,32990885
-9,39499945;-1,86392701
-9,38999945;-1,86392701
-9,38499945;-1,39794528
-9,37999945;-1,86392701
-9,37499945;-1,86392701
-9,36999945;-2,79742837
-9,36499945;-2,32990885
-9,35999945;-2,32990885
-9,35499945;-2,79742837
-9,34999945;-1,86392701
-9,34499945;-2,79742837
-9,33999945;-2,32990885
-9,33499945;-2,32990885
-9,32999945;-2,32990885
-9,32499945;-1,86392701
-9,31999945;-2,79742837
-9,31499945;-1,39794528
-9,30999945;-2,32990885
-9,30499945;-2,32990885
-9,29999945;-2,79742837
-9,29499945;-2,79742837
-9,28999945;-3,26341033
-9,28499945;-2,79742837
-9,27999945;-4,19537354
-9,27499945;-3,72939205
-9,26999945;-4,19537354
-9,26499945;-4,19537354
-9,25999945;-3,72939205
-9,25499945;-4,19537354
-9,24999945;-4,66135550
-9,24499945;-5,59485674
-9,23999945;-3,72939205
-9,23499945;-3,72939205
-9,22999945;-3,26341033
-9,22499945;-2,79742837
-9,21999945;-2,79742837
-9,21499945;-2,79742837
-9,20999945;-1,39794528
-9,20499945;-2,32990885
-9,19999945;-2,32990885
-9,19499945;-2,32990885
-9,18999945;-3,26341033
-9,18499945;-3,72939205
-9,17999945;-3,72939205
-9,17499945;-2,79742837
-9,16999945;-3,72939205
-9,16499945;-4,19537354
-9,15999945;-4,66135550
-9,15499945;-4,66135550
-9,14999945;-4,66135550
-9,14499945;-4,66135550
-9,13999945;-5,12733746
-9,13499945;-4,66135550
-9,12999945;-4,66135550
-9,12499945;-4,19537354
-9,11999945;-4,19537354
-9,11499945;-3,72939205
-9,10999945;-3,72939205
-9,10499945;-3,72939205
-9,09999945;-4,19537354
-9,09499945;-3,72939205
-9,08999945;-3,72939205
-9,08499945;-4,19537354
-9,07999945;-4,19537354
-9,07499945;-4,66135550
-9,06999945;-5,59485674
-9,06499945;-5,12733746
-9,05999945;-6,06083870
-9,05499945;-6,06083870
-9,04999945;-6,52682066
-9,04499945;-6,06083870
-9,03999946;-7,45878410
-9,03499946;-7,45878410
-9,02999946;-7,92630339
-9,02499946;-7,92630339
-9,01999946;-8,39228535
-9,01499946;-8,85826683
-9,00999946;-9,79023075
-9,00499946;-9,32424927
-8,99999946;-9,79023075
-8,99499946;-10,25621223
-8,98999946;-11,18971348
-8,98499946;-11,65569592
-8,97999946;-13,52116013
-8,97499946;-13,05517864
-8,96999946;-14,45312405
-8,96499946;-14,91910553
-8,95999946;-15,38508797
-8,95499946;-15,85260677
-8,94999946;-15,85260677
-8,94499946;-16,78457069
-8,93999946;-17,25055122
-8,93499946;-17,25055122
-8,92999946;-18,18405342
-8,92499946;-17,25055122
-8,91999946;-16,78457069
-8,91499946;-15,85260677
-8,90999946;-15,85260677
-8,90499946;-14,91910553
-8,89999946;-13,98714256
-8,89499946;-13,05517864
-8,88999946;-13,05517864
-8,88499946;-11,65569592
-8,87999946;-10,72373199
-8,87499946;-10,25621223
-8,86999946;-9,79023075
-8,86499946;-9,32424927
-8,85999946;-9,32424927
-8,85499946;-7,92630339
-8,84999946;-8,85826683
-8,84499946;-9,79023075
-8,83999946;-9,32424927
-8,83499946;-10,25621223
-8,82999946;-10,25621223
-8,82499946;-11,18971348
-8,81999946;-10,72373199
-8,81499946;-11,65569592
-8,80999946;-12,58765888
-8,80499946;-11,65569592
-8,79999946;-12,58765888
-8,79499946;-11,65569592
-8,78999946;-11,18971348
-8,78499946;-11,18971348
-8,77999946;-10,72373199
-8,77499946;-10,72373199
-8,76999946;-9,32424927
-8,76499946;-9,32424927
-8,75999946;-9,32424927
-8,75499946;-8,85826683
-8,74999946;-8,85826683
-8,74499946;-8,39228535
-8,73999946;-7,45878410
-8,73499946;-6,99280214
-8,72999946;-7,92630339
-8,72499946;-7,45878410
-8,71999946;-7,92630339
-8,71499946;-7,92630339
-8,70999946;-9,79023075
-8,70499946;-6,99280214
-8,69999946;-6,99280214
-8,69499946;-6,52682066
-8,68999946;-5,12733746
-8,68499946;-4,66135550
-8,67999946;-3,72939205
-8,67499946;-3,26341033
-8,66999946;-2,32990885
-8,66499946;-1,86392701
-8,65999946;-0,93196350
-8,65499946;0,00000000
-8,64999946;0,93196350
-8,64499947;1,86392701
-8,63999947;0,93196350
-8,63499947;2,79742837
-8,62999947;2,32990885
-8,62499947;2,79742837
-8,61999947;2,79742837
-8,61499947;2,32990885
-8,60999947;1,86392701
-8,60499947;3,26341033
-8,59999947;1,86392701
-8,59499947;2,79742837
-8,58999947;2,32990885
-8,58499947;3,26341033
-8,57999947;3,26341033
-8,57499947;4,19537354
-8,56999947;4,66135550
-8,56499947;5,12733746
-8,55999947;5,12733746
-8,55499947;6,06083870
-8,54999947;6,99280214
-8,54499947;6,52682066
-8,53999947;6,52682066
-8,53499947;7,45878410
-8,52999947;6,99280214
-8,52499947;6,99280214
-8,51999947;6,99280214
-8,51499947;6,99280214
-8,50999947;6,99280214
-8,50499947;6,99280214
-8,49999947;5,59485674
-8,49499947;6,06083870
-8,48999947;5,59485674
-8,48499947;6,52682066
-8,47999947;6,06083870
-8,47499947;6,52682066
-8,46999947;6,52682066
-8,46499947;7,45878410
-8,45999947;7,92630339
-8,45499947;7,92630339
-8,44999947;8,85826683
-8,44499947;8,85826683
-8,43999947;9,79023075
-8,43499947;10,25621223
-8,42999947;10,25621223
-8,42499947;10,72373199
-8,41999947;10,25621223
-8,41499947;10,72373199
-8,40999947;10,25621223
-8,40499947;9,79023075
-8,39999947;9,79023075
-8,39499947;9,32424927
-8,38999947;8,85826683
-8,38499947;9,32424927
-8,37999947;8,85826683
-8,37499947;7,92630339
-8,36999947;7,45878410
-8,36499947;8,39228535
-8,35999947;7,45878410
-8,35499947;7,92630339
-8,34999947;7,45878410
-8,34499947;6,99280214
-8,33999947;7,45878410
-8,33499947;6,99280214
-8,32999947;6,99280214
-8,32499947;6,52682066
-8,31999947;5,59485674
-8,31499947;6,52682066
-8,30999947;6,06083870
-8,30499947;5,12733746
-8,29999947;3,72939205
-8,29499947;4,66135550
-8,28999947;3,72939205
-8,28499947;3,72939205
-8,27999947;3,26341033
-8,27499947;3,26341033
-8,26999947;3,26341033
-8,26499947;2,32990885
-8,25999947;2,79742837
-8,25499947;2,79742837
-8,24999948;2,32990885
-8,24499948;2,32990885
-8,23999948;1,86392701
-8,23499948;2,32990885
-8,22999948;1,86392701
-8,22499948;2,79742837
-8,21999948;2,32990885
-8,21499948;3,26341033
-8,20999948;2,79742837
-8,20499948;2,79742837
-8,19999948;3,26341033
-8,19499948;4,19537354
-8,18999948;3,26341033
-8,18499948;4,19537354
-8,17999948;3,72939205
-8,17499948;3,72939205
-8,16999948;4,19537354
-8,16499948;3,72939205
-8,15999948;3,72939205
-8,15499948;4,19537354
-8,14999948;3,72939205
-8,14499948;4,19537354
-8,13999948;3,26341033
-8,13499948;3,72939205
-8,12999948;2,79742837
-8,12499948;2,32990885
-8,11999948;1,86392701
-8,11499948;2,32990885
-8,10999948;0,93196350
-8,10499948;1,39794528
-8,09999948;-1,39794528
-8,09499948;0,46598175
-8,08999948;0,00000000
-8,08499948;0,00000000
-8,07999948;0,00000000
-8,07499948;-1,39794528
-8,06999948;-1,39794528
-8,06499948;-1,39794528
-8,05999948;-1,39794528
-8,05499948;-1,86392701
-8,04999948;-1,86392701
-8,04499948;-1,86392701
-8,03999948;-2,32990885
-8,03499948;-0,93196350
-8,02999948;-2,32990885
-8,02499948;-2,32990885
-8,01999948;-2,79742837
-8,01499948;-2,32990885
-8,00999948;-3,72939205
-8,00499948;-4,19537354
-7,99999948;-3,72939205
-7,99499948;-3,72939205
-7,98999948;-3,72939205
-7,98499948;-4,19537354
-7,97999948;-4,19537354
-7,97499948;-3,72939205
-7,96999948;-3,72939205
-7,96499948;-3,72939205
-7,95999948;-3,26341033
-7,95499948;-3,26341033
-7,94999948;-3,26341033
-7,94499948;-5,12733746
-7,93999948;-5,12733746
-7,93499948;-3,26341033
-7,92999948;-4,19537354
-7,92499948;-2,79742837
-7,91999948;-2,32990885
-7,91499948;-4,66135550
-7,90999948;-4,19537354
-7,90499948;-4,19537354
-7,89999948;-5,12733746
-7,89499948;-4,19537354
-7,88999948;-6,06083870
-7,88499948;-6,06083870
-7,87999948;-5,59485674
-7,87499948;-5,59485674
-7,86999948;-7,45878410
-7,86499948;-7,92630339
-7,85999948;-8,39228535
-7,85499949;-7,92630339
-7,84999949;-8,85826683
-7,84499949;-8,39228535
-7,83999949;-9,32424927
-7,83499949;-9,79023075
-7,82999949;-9,79023075
-7,82499949;-9,32424927
-7,81999949;-9,32424927
-7,81499949;-9,32424927
-7,80999949;-10,72373199
-7,80499949;-11,18971348
-7,79999949;-11,65569592
-7,79499949;-11,18971348
-7,78999949;-11,18971348
-7,78499949;-11,65569592
-7,77999949;-11,65569592
-7,77499949;-11,65569592
-7,76999949;-12,12167740
-7,76499949;-12,58765888
-7,75999949;-12,58765888
-7,75499949;-12,58765888
-7,74999949;-13,52116013
-7,74499949;-12,58765888
-7,73999949;-12,58765888
-7,73499949;-12,58765888
-7,72999949;-13,52116013
-7,72499949;-13,05517864
-7,71999949;-13,52116013
-7,71499949;-13,98714256
-7,70999949;-13,52116013
-7,70499949;-12,12167740
-7,69999949;-12,12167740
-7,69499949;-12,12167740
-7,68999949;-12,12167740
